,Unnamed: 0,file,gender,congruent,exact_file,pixels,VGG19_ALL_3_fine_tuned_v2,mean_predictions,parse,congruent2,sym,condition
123,23,019_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\019_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.49965033,0.49965033,019_03_,original,yes,sym
124,24,020_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\020_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5478671,0.5478671,020_03_,original,no,original
125,25,020_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\020_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5301805,0.5301805,020_03_,original,yes,sym
126,26,025_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\025_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.512339,0.512339,025_03_,original,no,original
127,27,025_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\025_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.50905997,0.50905997,025_03_,original,yes,sym
128,28,027_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\027_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.47016862,0.47016862,027_03_,original,no,original
129,29,027_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\027_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4661561,0.4661561,027_03_,original,yes,sym
130,30,030_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\030_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.551787,0.551787,030_03_,original,no,original
131,31,030_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\030_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.50562143,0.50562143,030_03_,original,yes,sym
132,32,032_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\032_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.54585993,0.54585993,032_03_,original,no,original
133,33,032_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\032_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5563012,0.5563012,032_03_,original,yes,sym
134,34,034_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\034_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.54523087,0.54523087,034_03_,original,no,original
135,35,034_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\034_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5436987,0.5436987,034_03_,original,yes,sym
136,36,038_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\038_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.3831564,0.3831564,038_03_,original,no,original
137,37,038_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\038_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.3964037,0.3964037,038_03_,original,yes,sym
138,38,039_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\039_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5299286,0.5299286,039_03_,original,no,original
139,39,039_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\039_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5542721,0.5542721,039_03_,original,yes,sym
140,40,062_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\062_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.44101754,0.44101754,062_03_,original,no,original
141,41,062_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\062_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.45491478,0.45491478,062_03_,original,yes,sym
142,42,064_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\064_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4899743,0.4899743,064_03_,original,no,original
143,43,064_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\064_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.499055,0.499055,064_03_,original,yes,sym
144,44,066_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\066_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5434003,0.5434003,066_03_,original,no,original
145,45,066_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\066_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.54367965,0.54367965,066_03_,original,yes,sym
146,46,081_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\081_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.50840944,0.50840944,081_03_,original,no,original
147,47,081_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\081_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5203508,0.5203508,081_03_,original,yes,sym
148,48,083_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\083_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5176225,0.5176225,083_03_,original,no,original
149,49,083_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\083_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.53298324,0.53298324,083_03_,original,yes,sym
150,50,086_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\086_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.535359,0.535359,086_03_,original,no,original
151,51,086_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\086_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.57961607,0.57961607,086_03_,original,yes,sym
152,52,087_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\087_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.48929396,0.48929396,087_03_,original,no,original
153,53,087_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\087_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.49627998,0.49627998,087_03_,original,yes,sym
154,54,090_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\090_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5438251,0.5438251,090_03_,original,no,original
155,55,090_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\090_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.567294,0.567294,090_03_,original,yes,sym
156,56,091_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\091_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5813129,0.5813129,091_03_,original,no,original
157,57,091_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\091_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.588978,0.588978,091_03_,original,yes,sym
158,58,094_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\094_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.53056574,0.53056574,094_03_,original,no,original
159,59,094_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\094_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5224105,0.5224105,094_03_,original,yes,sym
160,60,097_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\097_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5601241,0.5601241,097_03_,original,no,original
161,61,097_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\097_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.55763817,0.55763817,097_03_,original,yes,sym
162,62,099_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\099_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.43600848,0.43600848,099_03_,original,no,original
163,63,099_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\099_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4304354,0.4304354,099_03_,original,yes,sym
164,64,100_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\100_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.51695126,0.51695126,100_03_,original,no,original
165,65,100_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\100_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5322561,0.5322561,100_03_,original,yes,sym
166,66,102_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\102_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.56169385,0.56169385,102_03_,original,no,original
167,67,102_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\102_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5173381,0.5173381,102_03_,original,yes,sym
168,68,107_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\107_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5185508,0.5185508,107_03_,original,no,original
169,69,107_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\107_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.51834875,0.51834875,107_03_,original,yes,sym
170,70,112_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\112_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.56459016,0.56459016,112_03_,original,no,original
171,71,112_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\112_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5512186,0.5512186,112_03_,original,yes,sym
172,72,113_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\113_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.6096665,0.6096665,113_03_,original,no,original
173,73,113_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\113_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.57662237,0.57662237,113_03_,original,yes,sym
174,74,115_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\115_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.45933965,0.45933965,115_03_,original,no,original
175,75,115_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\115_03_sym.jpg,[254. 254. 254. ... 254. 254. 254.],0.4424202,0.4424202,115_03_,original,yes,sym
176,76,118_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\118_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4838048,0.4838048,118_03_,original,no,original
177,77,118_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\118_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4847186,0.4847186,118_03_,original,yes,sym
178,78,120_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\120_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.58217025,0.58217025,120_03_,original,no,original
179,79,120_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\120_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.59364027,0.59364027,120_03_,original,yes,sym
180,80,122_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\122_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5502824,0.5502824,122_03_,original,no,original
181,81,122_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\122_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5302466,0.5302466,122_03_,original,yes,sym
182,82,124_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\124_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.58597636,0.58597636,124_03_,original,no,original
183,83,124_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\124_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.6025421,0.6025421,124_03_,original,yes,sym
184,84,126_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\126_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5164042,0.5164042,126_03_,original,no,original
185,85,126_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\126_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5179026,0.5179026,126_03_,original,yes,sym
186,86,127_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\127_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5508366,0.5508366,127_03_,original,no,original
187,87,127_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\127_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.556223,0.556223,127_03_,original,yes,sym
188,88,129_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\129_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.53312993,0.53312993,129_03_,original,no,original
189,89,129_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\129_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.56403375,0.56403375,129_03_,original,yes,sym
190,90,134_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\134_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.51776,0.51776,134_03_,original,no,original
191,91,134_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\134_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5279577,0.5279577,134_03_,original,yes,sym
192,92,135_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\135_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.603532,0.603532,135_03_,original,no,original
193,93,135_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\135_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.611132,0.611132,135_03_,original,yes,sym
194,94,136_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\136_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.49514094,0.49514094,136_03_,original,no,original
195,95,136_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\136_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.48678353,0.48678353,136_03_,original,yes,sym
196,96,139_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\139_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.54142225,0.54142225,139_03_,original,no,original
197,97,139_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\139_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5061257,0.5061257,139_03_,original,yes,sym
198,98,144_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\144_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.48718134,0.48718134,144_03_,original,no,original
199,99,144_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\144_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.47382435,0.47382435,144_03_,original,yes,sym
